Accident_ID,Speed,Traffic_Volume,Driver_Alcohol,Weather,Time_of_Day,Road_Type,Accident_Risk,Passenger_Count,Date,Road_Condition,Vehicle_Type,Driver_Experience_yrs,Severity
ACC00038,30.60494814,53.40927542,0.0,Clear,Afternoon,Rural,25.34302735,,19-10-2024 01:07,,CAR,7,Minor
ACC01732,54.76024806,49.00239692,0.0,Clear,Afternoon,City,44.23406089,,19-10-2024 09:34,,Truck,0,Minor
ACC02370,78.5371743,81.77880657,1.0,Clear,Afternoon,Rural,85.55592505,,19-10-2024 19:23,,truck,15,Fatal
ACC01634,75.44941226,66.75528443,0.0,Clear,Night,Highway,55.10855666,,19-10-2024 21:29,,truck,3,Serious
ACC02437,58.02791106,48.85917666,0.0,Clear,Morning,City,38.6271539,,20-10-2024 01:52,,Truck,6,Minor
ACC00042,62.57052422,53.13945922,0.0,Rain,Morning,Rural,67.0002022,,20-10-2024 09:58,,car,15,Fatal
ACC01058,77.59093529,58.97271529,0.0,Clear,Afternoon,City,29.96691411,,20-10-2024 14:15,,Car,24,Minor
ACC02923,57.07954056,62.88247536,0.0,Fog,Morning,Rural,49.69415942,,20-10-2024 15:49,,SUV,38,Serious
ACC01727,51.96054832,54.21201679,0.0,Clear,Night,Highway,66.1339173,,20-10-2024 15:49,,car,4,Fatal
ACC00928,65.65817813,59.24967248,0.0,Rain,Night,City,57.27638621,,21-10-2024 05:39,,SUV,10,Serious
ACC00328,71.87494041,38.21456696,0.0,Clear,Night,Highway,47.88738635,,21-10-2024 06:29,,car,19,Minor
ACC01417,60.85519687,55.24133618,0.0,Clear,Afternoon,Rural,31.45094065,,21-10-2024 17:03,,car,10,Minor
ACC02897,28.73830591,18.57695298,0.0,Clear,Afternoon,Highway,19.78965479,,22-10-2024 01:08,,car,5,Minor
ACC01134,66.80301452,75.43784844,0.0,Clear,Night,Rural,82.87579948,,22-10-2024 04:52,,SUV,23,Fatal
ACC02048,59.86049518,49.55930272,0.0,Clear,Night,Rural,33.14211508,,22-10-2024 23:11,,Auto,36,Minor
ACC01105,76.62274225,48.74720845,0.0,Rain,Morning,Rural,74.71363608,,23-10-2024 01:41,,SUV,26,Fatal
ACC01556,65.5104826,43.99068103,0.0,Clear,Night,Rural,42.65574737,,23-10-2024 06:28,,Truck,29,Minor
ACC01589,47.58614669,40.80686455,0.0,Rain,Afternoon,City,37.90729566,,23-10-2024 09:39,,Auto,20,Minor
ACC01951,33.40451298,54.80411688,0.0,Rain,Morning,Highway,35.95591826,,23-10-2024 19:12,,SUV,8,Minor
ACC01254,65.61084855,28.16749656,1.0,Clear,Afternoon,City,56.82288132,,24-10-2024 16:51,,SUV,27,Serious
ACC02560,73.86405209,65.50230243,0.0,Clear,Morning,Rural,52.99263742,,24-10-2024 22:09,,Bus,4,Serious
ACC00852,51.66784321,59.87309695,0.0,Rain,Morning,City,67.62006382,,25-10-2024 01:41,,SUV,17,Fatal
ACC00492,82.19916208,45.73086441,0.0,Fog,Afternoon,Rural,59.23954169,,25-10-2024 03:37,,CAR,30,Serious
ACC00630,76.41287278,37.3448994,0.0,Rain,Night,City,61.46493076,,25-10-2024 10:14,,car,11,Serious
ACC01545,50.96681909,57.4042378,0.0,Clear,Night,Rural,39.85932222,,26-10-2024 06:06,,truck,23,Minor
ACC00284,41.43276752,67.52911291,0.0,Clear,Afternoon,Highway,43.63521679,,26-10-2024 07:02,,CAR,23,Minor
ACC01646,66.42460646,82.32600085,0.0,Clear,Morning,City,64.79439128,,26-10-2024 10:11,,car,15,Fatal
ACC01239,68.53474619,79.06550952,1.0,Fog,Afternoon,City,98.33710145,,27-10-2024 09:11,,SUV,10,Fatal
ACC00262,59.10711966,50.92005495,0.0,Clear,Afternoon,Rural,46.25014662,,27-10-2024 10:44,,Truck,20,Minor
ACC02496,72.1980778,24.4863468,0.0,Rain,Morning,City,46.94681123,,27-10-2024 13:45,,SUV,4,Minor
ACC02498,55.80359747,36.96649756,0.0,Rain,Night,Rural,57.60569315,,27-10-2024 23:31,,Auto,24,Serious
ACC02364,76.69032562,31.44893338,1.0,Fog,Morning,Highway,81.03195285,,28-10-2024 18:22,,Car,8,Fatal
ACC02863,43.46561775,43.30394025,0.0,Clear,Afternoon,Rural,34.15835245,,28-10-2024 23:15,,Two-Wheeler,10,Minor
ACC02715,65.51473939,57.89159971,1.0,Clear,Night,Rural,77.63979024,,29-10-2024 02:31,,Bus,24,Fatal
ACC00358,55.67012042,7.425318112,0.0,Clear,Night,Highway,43.21853123,,29-10-2024 03:54,,truck,31,Minor
ACC01342,60.0456903,53.83795472,0.0,Rain,Morning,Highway,48.83803182,,29-10-2024 07:32,,Motorcycle,35,Serious
ACC02984,64.33085494,57.85827021,0.0,Clear,Morning,Rural,39.93447227,,30-10-2024 08:23,,CAR,30,Minor
ACC02359,33.35647151,13.8591721,0.0,Clear,Night,City,28.99749698,,30-10-2024 23:15,,Bus,5,Minor
ACC01993,77.83370057,47.70395502,0.0,Clear,Morning,Highway,53.6469499,,31-10-2024 03:12,,car,36,Serious
ACC02404,55.92517335,51.82187213,0.0,Rain,Morning,City,61.16582079,,31-10-2024 06:23,,SUV,4,Serious
ACC01552,56.94489375,66.78698228,0.0,Clear,Morning,City,45.09162701,,31-10-2024 16:23,,Bus,3,Minor
ACC02524,55.29705471,37.70922433,0.0,Clear,Afternoon,City,35.26510596,,01-11-2024 04:58,,SUV,11,Minor
ACC00266,41.28325227,88.82434873,1.0,Clear,Morning,Rural,69.13142669,,01-11-2024 16:36,,Auto,7,Fatal
ACC00095,54.1183777,32.72234079,0.0,Clear,Morning,Highway,49.93075808,,01-11-2024 23:52,,Auto,34,Serious
ACC01854,73.7873126,52.97753608,0.0,Rain,Morning,City,49.54917107,,02-11-2024 03:53,,SUV,32,Serious
ACC01497,90.92255365,33.89656497,0.0,Clear,Afternoon,City,53.04648071,,02-11-2024 04:46,,Auto,31,Serious
ACC00270,61.96110866,62.92979075,0.0,Clear,Night,Rural,48.40515639,,02-11-2024 06:03,,Motorcycle,13,Serious
ACC00144,62.76950788,37.94358688,0.0,Rain,Night,Rural,61.59647206,,02-11-2024 06:35,,Auto,3,Serious
ACC00221,94.7198785,28.99718521,0.0,Rain,Morning,Rural,59.79302303,,02-11-2024 17:22,,Bus,17,Serious
ACC02098,43.9221415,27.56497794,0.0,Rain,Morning,Highway,41.51067985,,02-11-2024 17:27,,Bus,23,Minor
ACC01894,58.35585294,47.51957225,0.0,Clear,Morning,Rural,49.33242031,,02-11-2024 20:55,,car,7,Serious
ACC00729,51.9036048,26.00604943,1.0,Clear,Morning,City,42.57973934,,03-11-2024 08:18,,CAR,7,Minor
ACC00527,35.58686343,46.04124542,0.0,Clear,Night,City,37.40391208,,03-11-2024 08:39,,Two-Wheeler,32,Minor
ACC00788,66.88770119,32.29502628,0.0,Clear,Night,Rural,57.66174672,,03-11-2024 12:27,,truck,15,Serious
ACC01706,56.38113518,47.42681107,0.0,Clear,Afternoon,City,36.9988566,,03-11-2024 12:38,,Motorcycle,0,Minor
ACC01151,45.12911476,48.79192542,0.0,Fog,Night,City,59.50738974,,03-11-2024 18:46,,Auto,12,Serious
ACC02883,50.89702233,63.44586816,0.0,Rain,Afternoon,Highway,47.61746,,03-11-2024 22:15,,truck,33,Minor
ACC01395,54.52017673,66.79327729,0.0,Clear,Morning,Rural,45.67591133,,04-11-2024 07:49,,car,20,Minor
ACC00416,48.77270195,47.05949153,0.0,Clear,Afternoon,Rural,43.52686547,,04-11-2024 12:38,,car,34,Minor
ACC02300,37.45379547,55.57599625,0.0,Rain,Afternoon,Rural,47.41597155,,04-11-2024 13:01,,CAR,3,Minor
ACC01423,54.52570906,75.10807219,0.0,Clear,Afternoon,City,58.40340969,,05-11-2024 06:21,,Two-Wheeler,8,Serious
ACC01116,65.47441504,42.54648832,0.0,Clear,Afternoon,Rural,43.1253747,,05-11-2024 07:02,,Auto,22,Minor
ACC00428,70.2907719,77.69064095,0.0,Fog,Night,Highway,83.97055037,,05-11-2024 07:47,,CAR,2,Fatal
ACC00779,58.88349856,8.488239818,1.0,Clear,Night,Rural,52.69828825,,05-11-2024 08:40,,Two-Wheeler,2,Serious
ACC01605,52.75884717,28.15716813,0.0,Fog,Night,City,45.03197049,,05-11-2024 13:07,,CAR,15,Minor
ACC00244,72.98632791,71.1745706,0.0,Clear,Afternoon,City,40.04967324,,05-11-2024 13:48,,Two-Wheeler,35,Minor
ACC01108,44.19876655,77.13166772,1.0,Clear,Afternoon,Highway,52.45012482,,06-11-2024 04:36,,SUV,5,Serious
ACC02237,60.21409602,22.04389043,0.0,Clear,Night,City,49.02639863,,06-11-2024 07:06,,Car,19,Serious
ACC00802,52.25932908,17.99457791,0.0,Clear,Afternoon,Rural,34.20887605,,06-11-2024 07:54,,SUV,0,Minor
ACC01630,72.79160513,58.50642617,0.0,Rain,Night,City,72.45074271,,06-11-2024 19:00,,Car,21,Fatal
ACC01537,67.7040016,54.33366238,0.0,Clear,Morning,City,64.43090728,,06-11-2024 19:49,,truck,17,Fatal
ACC02285,53.03393607,82.37575279,1.0,Clear,Afternoon,Rural,44.74593267,,07-11-2024 00:19,,truck,32,Minor
ACC01032,34.97123889,21.67545888,0.0,Clear,Night,City,37.32456954,,07-11-2024 01:52,,Motorcycle,10,Minor
ACC00399,58.28190232,95.42899491,0.0,Rain,Morning,City,57.96515043,,07-11-2024 02:28,,SUV,19,Serious
ACC01385,71.13143058,37.85055425,0.0,Fog,Morning,City,58.18507312,,07-11-2024 03:24,,Truck,38,Serious
ACC02655,50.13248169,32.48315187,0.0,Rain,Morning,City,31.42223467,,07-11-2024 23:43,,Motorcycle,26,Minor
ACC00237,29.6228612,70.14887946,1.0,Clear,Morning,City,61.37208686,,08-11-2024 02:33,,Auto,18,Serious
ACC01705,66.14727985,61.5472705,0.0,Clear,Morning,Rural,62.24203149,,08-11-2024 08:27,,truck,35,Serious
ACC00229,49.27044436,65.58698008,0.0,Clear,Morning,City,41.82056573,,08-11-2024 11:37,,Bus,24,Minor
ACC01369,53.35076623,36.55028808,0.0,Clear,Afternoon,Rural,46.82363191,,08-11-2024 12:57,,Auto,32,Minor
ACC01691,68.80040702,48.34569952,1.0,Clear,Morning,City,42.31207692,,08-11-2024 21:38,,Auto,36,Minor
ACC02679,,,,,,,,,09-11-2024 11:27,,Motorcycle,32,
ACC01758,74.29311821,75.61879153,0.0,Clear,Night,City,70.7952094,,09-11-2024 15:37,,truck,16,Fatal
ACC00197,46.74213846,64.25424058,0.0,Fog,Night,Rural,70.64870166,,09-11-2024 17:28,,SUV,17,Fatal
ACC01406,48.64807367,66.93764208,0.0,Rain,Morning,City,56.60182177,,09-11-2024 20:02,,Truck,14,Serious
ACC02553,88.06447763,46.54741731,0.0,Clear,Afternoon,Rural,53.33246539,,10-11-2024 01:32,,Motorcycle,39,Serious
ACC01836,65.42255288,51.85958493,0.0,Clear,Night,Rural,55.94709558,,10-11-2024 08:58,,Auto,14,Serious
ACC02140,37.98712101,36.8192145,0.0,Rain,Night,City,52.83773908,,11-11-2024 01:00,,CAR,39,Serious
ACC01458,65.71737577,23.3374329,0.0,Clear,Night,City,46.2564268,,11-11-2024 02:50,,Auto,11,Minor
ACC02362,39.70994571,52.28202984,0.0,Clear,Afternoon,Rural,36.62878864,,11-11-2024 07:36,,Car,29,Minor
ACC00621,48.14288317,22.54281097,0.0,Clear,Afternoon,Rural,44.33906485,,11-11-2024 08:09,,SUV,22,Minor
ACC01232,39.45295531,77.11145871,0.0,Clear,Afternoon,Highway,37.80326872,,11-11-2024 16:35,,car,4,Minor
ACC02320,43.49768651,60.80575888,1.0,Clear,Afternoon,Highway,45.34012299,,12-11-2024 02:04,,Truck,1,Minor
ACC01906,66.71575389,68.56491383,0.0,Clear,Morning,Rural,49.05109671,,12-11-2024 07:12,,Bus,26,Serious
ACC02326,70.03112483,49.81635293,0.0,Clear,Afternoon,Rural,43.16675435,,12-11-2024 07:54,,Auto,7,Minor
ACC01450,60.31907365,79.93420815,0.0,Clear,Night,Rural,55.73915165,,12-11-2024 12:50,,Motorcycle,1,Serious
ACC00372,67.46997437,26.09412473,0.0,Clear,Afternoon,Highway,10.17144381,,12-11-2024 22:21,,Motorcycle,8,Minor
ACC01249,63.50678868,59.85972917,0.0,Clear,Afternoon,City,36.63345141,,12-11-2024 22:24,,SUV,3,Minor
ACC01710,45.38206043,49.2251421,0.0,Clear,Morning,Rural,23.22343604,,13-11-2024 03:49,,Two-Wheeler,27,Minor
ACC00210,117.7909724,59.02450639,1.0,Rain,Afternoon,Rural,100.3190847,,13-11-2024 04:15,,truck,19,Fatal
ACC00777,49.09294236,13.37710243,0.0,Clear,Night,City,52.3929182,,13-11-2024 13:53,,Auto,37,Serious
ACC00240,72.78650002,68.75831075,0.0,Rain,Night,City,77.04239249,,13-11-2024 14:41,,Bus,32,Fatal
ACC00544,81.62352931,28.45247846,1.0,Rain,Afternoon,City,80.17744172,,13-11-2024 16:05,,car,38,Fatal
ACC02687,67.03901385,75.10291577,0.0,Clear,Afternoon,City,44.59686255,,13-11-2024 20:42,,Bus,30,Minor
ACC01242,,,,,,,,,13-11-2024 21:32,,truck,4,
ACC02510,40.16313065,47.16484892,0.0,Clear,Morning,City,34.96202772,,13-11-2024 22:24,,SUV,14,Minor
ACC00097,64.44180416,70.83449328,0.0,Clear,Morning,City,64.39842949,,14-11-2024 01:27,,Auto,0,Fatal
ACC02738,65.13506752,78.24053757,0.0,Clear,Afternoon,City,61.91467624,,14-11-2024 03:58,,CAR,13,Serious
ACC01368,46.00098061,50.64814027,0.0,Rain,Night,Rural,44.9272473,,14-11-2024 05:39,,truck,19,Minor
ACC01034,69.7079391,5.0,0.0,Rain,Morning,Rural,47.58112099,,14-11-2024 05:56,,Auto,25,Minor
ACC02500,65.10076942,81.9894188,0.0,Fog,Morning,Rural,66.6600703,,14-11-2024 06:29,,Auto,11,Fatal
ACC01695,61.89569369,46.18255561,1.0,Clear,Morning,City,40.02415278,,14-11-2024 07:27,,Two-Wheeler,36,Minor
ACC02035,75.90314861,64.31468482,0.0,Rain,Afternoon,City,63.30983702,,14-11-2024 11:34,,Truck,2,Serious
ACC01590,61.29215825,28.40315104,1.0,Clear,Night,City,69.21635414,,14-11-2024 11:38,,Car,8,Fatal
ACC02024,40.36769401,18.01210476,0.0,Clear,Morning,Rural,7.318572054,,14-11-2024 21:03,,car,29,Minor
ACC00968,87.01410649,12.20701416,0.0,Clear,Night,Highway,65.81961696,,15-11-2024 08:45,,truck,33,Fatal
ACC01739,74.25461388,22.69956409,0.0,Clear,Night,Highway,43.63438237,,15-11-2024 09:55,,Auto,20,Minor
ACC01617,64.48129363,72.9205515,1.0,Rain,Night,Rural,75.72630002,,15-11-2024 15:48,,Truck,2,Fatal
ACC01846,44.58487289,60.61951324,0.0,Rain,Night,Rural,63.58890973,,15-11-2024 20:39,,Two-Wheeler,7,Serious
ACC02426,,,,,,,,,15-11-2024 22:57,,Truck,21,
ACC00002,57.92603548,32.79229978,0.0,Rain,Night,Rural,41.66775784,,15-11-2024 22:59,,Two-Wheeler,1,Minor
ACC00125,68.80285641,47.21205599,0.0,Rain,Night,City,57.57959386,,16-11-2024 01:05,,truck,21,Serious
ACC00471,55.87422454,48.17200885,0.0,Clear,Afternoon,Highway,46.54578839,,16-11-2024 05:07,,Motorcycle,18,Minor
ACC01416,73.91760192,62.17810713,0.0,Fog,Afternoon,Highway,69.94987779,,16-11-2024 12:08,,Bus,4,Fatal
ACC02683,55.0582832,29.86145278,0.0,Clear,Afternoon,City,42.9126939,,16-11-2024 13:44,,CAR,27,Minor
ACC01608,84.37017688,59.7850907,0.0,Clear,Night,Highway,44.44766939,,16-11-2024 16:11,,SUV,8,Minor
ACC02363,37.16461221,51.23766706,0.0,Clear,Night,Rural,31.90486484,,16-11-2024 16:20,,Truck,3,Minor
ACC02621,70.5675981,43.59229881,0.0,Clear,Afternoon,Rural,20.13965614,,17-11-2024 02:53,,Car,17,Minor
ACC02755,58.89078652,46.08429458,1.0,Clear,Morning,Rural,55.01175459,,17-11-2024 15:09,,Car,16,Serious
ACC01485,63.37027089,49.32149548,0.0,Clear,Night,Highway,55.06441543,,17-11-2024 18:30,,truck,23,Serious
ACC01294,72.57736162,45.83063579,1.0,Fog,Afternoon,City,87.67329942,,17-11-2024 22:09,,Truck,6,Fatal
ACC00058,55.36181436,54.08778063,0.0,Clear,Morning,City,56.58409693,,17-11-2024 22:23,,SUV,0,Serious
ACC00308,51.12642917,57.23322122,0.0,Clear,Afternoon,City,39.65402502,,18-11-2024 08:22,,Truck,36,Minor
ACC00696,55.35680341,43.69826538,0.0,Clear,Afternoon,Rural,42.82990741,,18-11-2024 11:10,,Two-Wheeler,12,Minor
ACC02043,52.13867403,46.59228469,0.0,Clear,Afternoon,Highway,38.70139868,,18-11-2024 18:13,,Motorcycle,22,Minor
ACC02486,72.8938183,64.90301729,1.0,Clear,Afternoon,Rural,78.15430494,,18-11-2024 18:36,,Motorcycle,37,Fatal
ACC01666,,,,,,,,,18-11-2024 19:49,,Two-Wheeler,36,
ACC00775,69.32714943,14.57862894,0.0,Rain,Afternoon,Highway,40.91380101,,18-11-2024 23:35,,CAR,19,Minor
ACC00072,83.0705485,84.05029316,0.0,Clear,Afternoon,Rural,56.55400239,,19-11-2024 02:07,,CAR,23,Serious
ACC00588,47.25233446,31.63746033,0.0,Clear,Afternoon,Rural,34.88496023,,19-11-2024 03:21,,Bus,10,Minor
ACC02991,82.74591083,60.75536381,0.0,Clear,Night,Highway,66.00960698,,19-11-2024 08:14,,Motorcycle,31,Fatal
ACC02753,53.01291646,77.81944716,1.0,Clear,Morning,Rural,55.95374983,,19-11-2024 20:56,,Motorcycle,28,Serious
ACC02173,55.20228715,41.70746199,0.0,Rain,Morning,City,47.48927582,,19-11-2024 21:21,,car,14,Minor
ACC02532,46.10428305,35.01656547,0.0,Clear,Morning,Highway,29.0377355,,20-11-2024 10:02,,car,25,Minor
ACC00148,40.1931508,35.75652272,0.0,Rain,Morning,City,44.92859176,,20-11-2024 13:04,,Car,6,Minor
ACC02671,49.54842272,99.94830253,0.0,Clear,Morning,Highway,65.37030183,,20-11-2024 16:34,,truck,5,Fatal
ACC02143,62.60012497,70.6776211,0.0,Clear,Morning,City,38.18370352,,20-11-2024 21:04,,CAR,6,Minor
ACC00001,67.4507123,11.84384884,0.0,Rain,Afternoon,Rural,48.7410073,,21-11-2024 08:51,,Car,37,Serious
ACC01264,46.1898961,44.16482735,0.0,Clear,Afternoon,City,53.1924523,,21-11-2024 14:06,,Two-Wheeler,32,Serious
ACC02229,32.00190073,62.00425931,1.0,Fog,Morning,Highway,78.60249367,,21-11-2024 16:58,,truck,21,Fatal
ACC01258,66.28528514,78.48991642,0.0,Clear,Night,Highway,57.89976809,,21-11-2024 19:55,,car,37,Serious
ACC02248,40.04529561,18.8242601,0.0,Clear,Morning,City,23.15601741,,21-11-2024 21:18,,car,30,Minor
ACC02382,45.64273628,37.60455743,1.0,Clear,Afternoon,Highway,54.07409698,,22-11-2024 07:33,,Auto,21,Serious
ACC02887,52.10628215,35.25240193,0.0,Rain,Morning,Rural,57.69888601,,22-11-2024 12:22,,Car,20,Serious
ACC00602,46.16752014,35.61781097,0.0,Clear,Morning,City,16.24219613,,22-11-2024 16:30,,Bus,24,Minor
ACC00015,,,,,,,,,22-11-2024 22:13,,Two-Wheeler,6,
ACC00368,60.18888601,53.55500213,0.0,Clear,Morning,Rural,58.78268851,,22-11-2024 23:16,,Two-Wheeler,27,Serious
ACC00080,30.18646628,45.02942764,0.0,Clear,Morning,Highway,44.55764341,,23-11-2024 02:48,,Auto,4,Minor
ACC01538,52.00948741,43.93299865,0.0,Rain,Afternoon,Rural,32.5450999,,23-11-2024 11:31,,SUV,25,Minor
ACC00859,51.71665434,35.52019337,0.0,Clear,Afternoon,Rural,18.86794148,,24-11-2024 04:16,,Truck,16,Minor
ACC01005,70.4733497,22.66283273,1.0,Clear,Night,Rural,62.38810536,,24-11-2024 09:58,,SUV,20,Serious
ACC02769,52.25355534,54.10150678,0.0,Rain,Afternoon,Rural,63.15485249,,24-11-2024 10:00,,CAR,7,Serious
ACC01198,68.28734932,18.68703937,1.0,Clear,Afternoon,City,56.43621023,,24-11-2024 10:19,,Auto,7,Serious
ACC00299,,,,,,,,,24-11-2024 11:52,,Motorcycle,16,
ACC02163,67.47332623,48.16086435,0.0,Rain,Night,Highway,59.88949922,,24-11-2024 18:21,,truck,21,Serious
ACC01973,69.83851165,29.83102535,0.0,Rain,Afternoon,Rural,47.46315282,,25-11-2024 06:05,,Two-Wheeler,25,Minor
ACC00207,67.72552901,34.54681109,0.0,Rain,Morning,Rural,50.52520567,,25-11-2024 06:11,,Bus,17,Serious
ACC00719,54.54581682,46.37101862,0.0,Clear,Night,Highway,51.19586124,,25-11-2024 23:21,,Motorcycle,15,Serious
ACC02416,64.07242966,62.89190865,0.0,Rain,Night,City,64.50066315,,26-11-2024 03:29,,Truck,29,Fatal
ACC02945,64.86085542,59.85767944,0.0,Rain,Night,Highway,61.65437394,,26-11-2024 05:18,,SUV,5,Serious
ACC00461,89.47087699,83.91445756,0.0,Clear,Morning,City,68.45003881,,26-11-2024 08:25,,car,19,Fatal
ACC02187,38.64064271,42.62121122,0.0,Clear,Afternoon,City,23.5625281,,26-11-2024 10:27,,CAR,22,Minor
ACC00449,52.29199624,42.24600167,0.0,Clear,Night,Rural,34.35733719,,26-11-2024 19:51,,SUV,0,Minor
ACC02931,73.03731889,30.66596219,0.0,Rain,Night,Rural,57.07788974,,27-11-2024 00:40,,Auto,30,Serious
ACC01914,67.51266712,53.15948625,0.0,Rain,Night,Rural,47.15076947,,27-11-2024 02:46,,car,25,Minor
ACC01125,84.50147298,56.15353307,0.0,Clear,Morning,City,59.25648162,,27-11-2024 03:40,,truck,22,Serious
ACC02974,89.80913999,6.925388524,1.0,Clear,Afternoon,Highway,56.72441095,,27-11-2024 12:48,,truck,5,Serious
ACC01568,67.73908827,25.41632804,0.0,Rain,Night,Highway,51.92227935,,27-11-2024 13:06,,car,24,Serious
ACC00858,67.07123335,61.82698484,0.0,Clear,Night,City,62.94843695,,27-11-2024 19:02,,CAR,19,Serious
ACC02970,64.05086038,38.1551831,1.0,Clear,Morning,Rural,39.24648753,,28-11-2024 19:54,,CAR,2,Minor
ACC00853,50.43919309,75.92126124,1.0,Clear,Afternoon,Rural,58.15057329,,29-11-2024 00:56,,Bus,39,Serious
ACC02943,69.60719693,50.02219889,0.0,Clear,Afternoon,City,53.13293562,,29-11-2024 01:16,,CAR,8,Serious
ACC00010,68.13840065,40.57750696,0.0,Rain,Morning,City,72.10247568,,29-11-2024 08:26,,Car,37,Fatal
ACC01648,74.78594994,49.30898752,0.0,Clear,Morning,City,39.38125185,,29-11-2024 13:13,,Car,23,Minor
ACC02474,39.28433095,39.99604366,0.0,Clear,Afternoon,City,19.91646253,,29-11-2024 13:19,,Truck,20,Minor
ACC01938,67.01539758,74.59980737,0.0,Clear,Afternoon,Highway,42.64004356,,29-11-2024 14:23,,SUV,35,Minor
ACC02545,96.4007473,42.69518045,0.0,Clear,Afternoon,City,43.08849883,,29-11-2024 17:18,,Motorcycle,7,Minor
ACC02186,83.00150552,10.89902459,0.0,Fog,Morning,Highway,49.28960862,,29-11-2024 21:28,,Bus,14,Serious
ACC01827,43.64401384,51.69010291,0.0,Clear,Morning,Rural,25.37693486,,01-12-2024 00:50,,Auto,32,Minor
ACC02274,60.51228626,63.9783937,0.0,Rain,Afternoon,Highway,47.88194787,,01-12-2024 09:12,,car,25,Minor
ACC01006,,,,,,,,,02-12-2024 02:54,,Two-Wheeler,6,
ACC00104,47.96584096,71.4122112,0.0,Clear,Night,Highway,52.79772498,,02-12-2024 03:37,,Two-Wheeler,19,Serious
ACC01179,45.17113339,86.26815397,0.0,Rain,Night,Highway,46.81459583,,02-12-2024 10:15,,car,12,Minor
ACC00904,79.17677794,31.14883988,0.0,Clear,Night,Highway,54.30969251,,02-12-2024 20:40,,SUV,13,Serious
ACC02868,46.69978617,36.04562192,0.0,Clear,Afternoon,City,34.58434722,,03-12-2024 06:27,,CAR,2,Minor
ACC02386,48.62256998,50.46391957,1.0,Clear,Night,Rural,32.01295117,,03-12-2024 06:33,,Auto,39,Minor
ACC00724,71.14896141,14.27249069,0.0,Clear,Night,City,29.29981885,,03-12-2024 07:43,,Auto,28,Minor
ACC00846,67.38676896,66.5645938,0.0,Clear,Afternoon,Highway,42.03140639,,03-12-2024 18:43,,truck,16,Minor
ACC01750,75.01569139,51.95626586,0.0,Rain,Afternoon,Highway,74.31136937,,03-12-2024 23:24,,Car,32,Fatal
ACC02174,62.27636988,30.0965208,0.0,Rain,Morning,Rural,35.41014347,,04-12-2024 03:24,,truck,11,Minor
ACC02193,90.36464435,61.12044194,0.0,Clear,Afternoon,Highway,73.57332219,,04-12-2024 09:44,,truck,15,Fatal
ACC00710,85.44684552,50.78894096,0.0,Clear,Night,City,66.05476092,,04-12-2024 14:31,,Car,29,Fatal
ACC02017,56.03227738,7.905009886,0.0,Clear,Morning,Highway,7.421108924,,04-12-2024 15:51,,car,27,Minor
ACC02235,41.83242106,56.15664745,0.0,Clear,Morning,Rural,18.19690856,,04-12-2024 20:00,,Auto,29,Minor
ACC02878,49.98330665,57.61556143,1.0,Fog,Morning,Rural,79.10226611,,05-12-2024 09:56,,Car,1,Fatal
ACC02597,50.89949558,58.18877061,0.0,Clear,Afternoon,City,39.07920953,,05-12-2024 13:01,,Motorcycle,6,Minor
ACC02874,51.23073404,31.78709826,0.0,Clear,Afternoon,Highway,31.5490571,,05-12-2024 14:53,,Motorcycle,30,Minor
ACC01891,68.19426372,33.55847976,1.0,Rain,Night,Rural,80.69465615,,05-12-2024 17:32,,Two-Wheeler,39,Fatal
ACC00769,50.59549413,63.29405491,0.0,Rain,Afternoon,Rural,32.78984685,,05-12-2024 20:09,,car,4,Minor
ACC00118,42.46982944,34.88417,0.0,Clear,Morning,Rural,32.34570941,,06-12-2024 01:00,,Two-Wheeler,15,Minor
ACC01165,75.33855648,41.34452233,0.0,Clear,Night,Highway,53.31501696,,06-12-2024 17:13,,CAR,34,Serious
ACC02346,76.45729068,83.49719346,0.0,Clear,Afternoon,Highway,52.58490351,,07-12-2024 01:46,,Car,32,Serious
ACC00545,22.9253325,77.529929,0.0,Clear,Night,Highway,36.16609653,,07-12-2024 08:15,,CAR,1,Minor
ACC02598,63.16925538,44.46656457,0.0,Fog,Afternoon,Highway,43.4483722,,07-12-2024 10:03,,Car,0,Minor
ACC02559,64.91731759,49.41567188,0.0,Clear,Morning,City,53.23854022,,07-12-2024 17:39,,Two-Wheeler,24,Serious
ACC02079,57.90830586,56.6887703,0.0,Rain,Night,Rural,59.74504567,,08-12-2024 01:48,,Motorcycle,15,Serious
ACC02425,37.03338746,46.4480801,1.0,Clear,Night,City,67.03922828,,08-12-2024 13:29,,Bus,2,Fatal
ACC02557,20.46378391,51.51152745,1.0,Clear,Morning,Rural,50.87743553,,10-12-2024 07:43,,Car,20,Serious
ACC00112,59.60229187,44.33722207,1.0,Clear,Morning,Rural,65.74458923,,10-12-2024 10:41,,Bus,1,Fatal
ACC01949,76.89075376,42.28654738,0.0,Rain,Night,Highway,62.05105859,,10-12-2024 17:37,,Bus,29,Serious
ACC00718,62.25452642,96.15832501,1.0,Clear,Night,Highway,70.038586,,10-12-2024 19:24,,CAR,26,Fatal
ACC01025,85.91314755,36.42713877,0.0,Rain,Morning,City,50.95920934,,11-12-2024 18:53,,Bus,33,Serious
ACC02763,73.43033146,30.37348127,0.0,Rain,Night,City,78.0590763,,12-12-2024 01:33,,Motorcycle,10,Fatal
